Timestamp,exp,Prolific.ID,concept,word,answer,RT,Native.Language,Other.Languages,Unknown.words,Which.words,Task.Description,answer_sen,foil_sen,time_taken
6/10/2020 12:13,18,5e9321bc2ac4bb1735bec64f,EXHAUSTED,gunaaQ,correct,38,English,German (some),no,NA,I was trying to match Japanese words to English words and given English sentences for context.,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",357.743
6/10/2020 12:13,18,5f2aa5dd21e0b130d8e9be70,EXHAUSTED,gunaaQ,correct,3119,English,,yes,NA,Sat in a quiet room. Replayed the words and tried to sound them out myself ,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",399.431
6/10/2020 12:14,18,5c98db753df5fc0016e3baed,EXHAUSTED,gunaaQ,incorrect,3293,english,none,no,NA,guessing japanesse words,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",254.576
6/10/2020 12:17,18,5f651772bf9906084bc834b7,EXHAUSTED,gunaaQ,incorrect,1487,English,,no,NA,Sitting at a computer guessing the meanings of Japanese words,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",505.3
6/10/2020 12:19,18,5ed0998b07a7ba17d1408da1,EXHAUSTED,gunaaQ,incorrect,1114,English,,yes,NA,Fun and easy!,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",354.27
6/10/2020 12:51,18,5f350486d0c0764216b6745e,EXHAUSTED,gunaaQ,incorrect,1738,English,,no,NA,I was trying to listen to the japanese word I thought sounded the most like the english equivilant in terms of tone and sound,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",317.733
8/10/2020 21:16,18,5c426de31ddd660001c99cdd,EXHAUSTED,gunaaQ,incorrect,2086,english,swedish,no,NA,,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",166.143
8/10/2020 21:17,18,5ee7a70c55e80504fa3bc6ab,EXHAUSTED,gunaaQ,incorrect,2555,English,Bits of German,no,NA,Listening to Japanese spoken and guessing what the word means,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",193.09
8/10/2020 21:17,18,5ccb3fb3d322be00155c9fce,EXHAUSTED,gunaaQ,correct,1749,English,,yes,NA,I was listening to Japanese words and guessing their meanings,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",219.878
8/10/2020 21:18,18,5eeaff91fd89901efebf84b4,EXHAUSTED,gunaaQ,incorrect,2618,English,none,no,NA,Guessing what the Japaneses words meant ,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",267.636
8/10/2020 21:18,18,5c921ef15be2830016f8c8ea,EXHAUSTED,gunaaQ,incorrect,1891,English ,,no,NA,Trying to translate Japanese words,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",275.15
8/10/2020 21:19,18,5eebc01d1b53c11438f3405b,EXHAUSTED,gunaaQ,correct,3358,English,French,no,NA,Guessing what Japanese words meant ,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",308.303
8/10/2020 21:19,18,5eda6493ce80f30be6128167,EXHAUSTED,gunaaQ,incorrect,1537,English,,no,NA,Listening to Japanese words and trying to guess the meaning in english,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",368.314
8/10/2020 21:19,18,5bfa8c4b18430e0001865d19,EXHAUSTED,gunaaQ,correct,1646,English,None,no,NA,Trying to work out which words in Chinese are which in English...All worked OK,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",399.054
8/10/2020 21:23,18,5c5f61170a2a3c000123dc45,EXHAUSTED,gunaaQ,correct,3569,English,French,no,NA,Guess the English translation of a Japanese word from a choice of two,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",512.707
8/10/2020 21:26,18,5e6143aea9267c045bfcf7a2,EXHAUSTED,gunaaQ,correct,3056,English,None,no,NA,Trying to guess the meaning of Japanese words based on how they sound,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",765.246
8/10/2020 21:27,18,5ec705b09b469614f8418b27,EXHAUSTED,gunaaQ,correct,5613,English,"French, German",no,NA,Guessing between two english words as translation of a japanese word,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",841.186
8/10/2020 21:27,18,5c377642bc6444000133aae9,EXHAUSTED,gunaaQ,correct,4966,English,None,no,NA,To guess the translation of Japanese words to English,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",772.653
8/10/2020 21:28,18,5d6d94cb05e6930001a1464d,EXHAUSTED,gunaaQ,incorrect,3618,English,some Spanish,no,NA,Guessing the meaning of Japanese words.,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",568.778
8/10/2020 21:29,18,5cb902701f3e4c00015d1ab8,EXHAUSTED,gunaaQ,incorrect,3507,English,French,no,NA,Guessing the meaning of Japanese words,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",934.925
8/10/2020 21:33,18,5c1a54257fa1590001b96070,EXHAUSTED,gunaaQ,correct,4561,english,none,no,NA,understanding japanese language,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",1198.384
15/10/2020 16:29,18,5f0787e0905be01692f34950,EXHAUSTED,gunaaQ,correct,239,English,none,no,NA,closest translation to a japanese word in english,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",305.99
15/10/2020 16:29,18,5ee5defbfe74a3000d106f51,EXHAUSTED,gunaaQ,correct,2199,English,French,no,NA,I was trying to guess the correct English word for the Japanese words that were being played out to me.,"After working on the house all day, I was completely TIRED.","After the car shone its headlights in my eyes, I was STUNNED.",362.513
4/09/2020 12:37,14,5eefc6bbb188574bdee7c13b,EXHAUSTED,guttari,correct,1453,English,,no,NA,Guessing the english translation of japanese words,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",197.632
4/09/2020 12:40,14,5c6c56cb09331400018ab5db,EXHAUSTED,guttari,correct,4181,English,none,no,NA,trying to guess the words from their soundings,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",550.113
4/09/2020 12:40,14,5e716a3a9d1b820932646ea1,EXHAUSTED,guttari,correct,2586,English,None,no,NA,I was guessing what the words highlighted meant in english within the sentence,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",276.223
4/09/2020 12:42,14,5be9f0151781990001f8819a,EXHAUSTED,guttari,correct,1283,English,,no,NA,Phonetic test,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",212.327
4/09/2020 12:43,14,5d7101657e53bd000148bdef,EXHAUSTED,guttari,correct,5492,english,,no,NA,hearing a japanese word and trying to guess it's meaning in english,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",345.055
4/09/2020 12:44,14,5e553a62ea1449011a8b4a9a,EXHAUSTED,guttari,incorrect,3516,English,Some French,no,NA,Sitting at my desk ,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",404.476
4/09/2020 12:44,14,5f033fb3d68caf21ddc4c93b,EXHAUSTED,guttari,correct,1350,English,,no,NA,I was guessing the English translation for Japanese words.,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",235.422
4/09/2020 12:44,14,5ebbaca9bef563000953048b,EXHAUSTED,guttari,correct,1673,English,French,no,NA,listening to Japanese words and listening and working out what they meant in English ,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",314.385
4/09/2020 12:47,14,5d1005df9b7ef700184e458d,EXHAUSTED,guttari,correct,2041,English,French,no,NA,Guessing the meaning of Japanese words,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",512.434
4/09/2020 12:48,14,5df3b08c27130528a41892d0,EXHAUSTED,guttari,correct,3376,English,none,no,NA,guessing the english translation of japanese words from audio,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",431.226
4/09/2020 12:49,14,5af07de697a14300017d0c4f,EXHAUSTED,guttari,incorrect,149,English,None,no,NA,"Listening to a computerized voice say Japanese words and then guessing what the word in English was based on its sound and also reading the options in a sentence, although that didn't help at all.","After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",549.828
4/09/2020 12:50,14,5995928acc135f000193c312,EXHAUSTED,guttari,correct,812,English ,,no,NA,,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",522.188
10/09/2020 17:23,14,55c0d464fdf99b34530306b8,EXHAUSTED,guttari,correct,2323,English,A little French and a little German,no,NA,I was listening to Japanese words and trying to guess the meaning of them. ,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",229.078
10/09/2020 17:28,14,5f27b56ec810b15ec4e2dfb3,EXHAUSTED,guttari,incorrect,2359,english,none,no,NA,trying to guess what a word means by listening to the sound and matching the sound to a context,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",497.36
10/09/2020 17:33,14,5caccbc4976d010014b9cd9d,EXHAUSTED,guttari,correct,2202,English,None,no,NA,Sat at the table in my kitchen,"After working on the house all day, I was completely EXHAUSTED.","After missing breakfast and lunch, I was completely STARVING.",467.94
11/09/2020 12:41,17,5f2b06c2d8178f4ac866c32f,EXHAUSTED,guttari,correct,2363,English,Small amount of Spanish,no,NA,listening to Japanese words and guessing their meaning,"After working on the house all day, I was completely EXHAUSTED.","After hearing the strange sound, my spine was SHIVERING. ",470.466
11/09/2020 12:42,17,577c065c9fecfe0001a5bcc7,EXHAUSTED,guttari,correct,958,English,,yes,NA,listening to Japanese words and traslating them,"After working on the house all day, I was completely EXHAUSTED.","After hearing the strange sound, my spine was SHIVERING. ",297.469
11/09/2020 12:44,17,5b58be8a51ac08000194fcd4,EXHAUSTED,guttari,correct,689,English,,no,NA,,"After working on the house all day, I was completely EXHAUSTED.","After hearing the strange sound, my spine was SHIVERING. ",333.188
11/09/2020 12:44,17,5ec9bdbf4bd36711c1fc716a,EXHAUSTED,guttari,correct,1699,English,,no,NA,I was listening to Japanese words and guessing their meaning,"After working on the house all day, I was completely EXHAUSTED.","After hearing the strange sound, my spine was SHIVERING. ",218.655
11/09/2020 12:48,17,5e5664680e9b5b000de3d751,EXHAUSTED,guttari,correct,1177,English,Spanish,no,NA,Trying to guess what a describing word was being spoken in Japanese.,"After working on the house all day, I was completely EXHAUSTED.","After hearing the strange sound, my spine was SHIVERING. ",419.412
11/09/2020 12:50,17,5d7e233d7203e80001f50f7c,EXHAUSTED,guttari,correct,5867,English,French a little,no,NA,Japanese translation,"After working on the house all day, I was completely EXHAUSTED.","After hearing the strange sound, my spine was SHIVERING. ",339.566
11/09/2020 12:53,17,5e85a0213a32c319090feab4,EXHAUSTED,guttari,correct,115,English,None,no,NA,,"After working on the house all day, I was completely EXHAUSTED.","After hearing the strange sound, my spine was SHIVERING. ",343.995
11/09/2020 12:53,17,5f52c36a573b995ca8add5be,EXHAUSTED,guttari,correct,574,English,None,no,NA,,"After working on the house all day, I was completely EXHAUSTED.","After hearing the strange sound, my spine was SHIVERING. ",357.621
11/09/2020 12:54,17,5a9722391eda4100013649f3,EXHAUSTED,guttari,correct,1801,English,Minor French and Spanish,no,NA,guessing the translation of japanese words to english,"After working on the house all day, I was completely EXHAUSTED.","After hearing the strange sound, my spine was SHIVERING. ",531.195
11/09/2020 12:56,17,5bf53c8d3b34450001726047,EXHAUSTED,guttari,correct,505,English,None,no,NA,Listening to spoken Japanese words and trying to determine their meanings in English,"After working on the house all day, I was completely EXHAUSTED.","After hearing the strange sound, my spine was SHIVERING. ",547.77
11/09/2020 12:59,17,5cb898d38609200014b98859,EXHAUSTED,guttari,correct,3250,English,"a little German, French, Italian",no,NA,Guessing what the Japanese words meant,"After working on the house all day, I was completely EXHAUSTED.","After hearing the strange sound, my spine was SHIVERING. ",815.052
